x,y,code,title,major_group
11.846148,6.680985,6223,Deep-sea Fishery Workers,6
8.683993,2.9486418,6224,Hunters and Trappers,6
9.3310375,3.653383,63,"Subsistence Farmers, Fishers, Hunters and Gatherers",6
9.213947,3.4168153,631,Subsistence Crop Farmers,6
9.305223,3.2680898,6310,Subsistence Crop Farmers,6
8.741092,3.046092,632,Subsistence Livestock Farmers,6
8.807294,3.0765455,6320,Subsistence Livestock Farmers,6
9.195306,3.349179,633,Subsistence Mixed Crop and Livestock Farmers,6
9.341846,3.2327824,6330,Subsistence Mixed Crop and Livestock Farmers,6
9.349642,3.2759292,634,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
9.404725,3.1789389,6340,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
10.515744,5.5972686,7,Craft and Related Trades Workers,7
8.963802,6.530533,71,Building and Related Trades Workers (excluding Electricians),7
8.953919,6.5024686,711,Building Frame and Related Trades Workers,7
8.835928,6.656603,7111,House Builders,7
9.034127,6.6185727,7112,Bricklayers and Related Workers,7
9.150646,6.4476185,7113,"Stonemasons, Stone Cutters, Splitters and Carvers",7
9.047412,6.6046515,7114,"Concrete Placers, Concrete Finishers and Related Workers",7
10.394704,4.917363,7115,Carpenters and Joiners,7
8.999292,6.6198483,7119,Building Frame and Related Trades Workers Not Elsewhere Classified,7
8.9541445,6.9382176,712,Building Finishers and Related Trades Workers,7
8.956162,6.8379006,7121,Roofers,7
8.97091,6.9760437,7122,Floor Layers and Tile Setters,7
8.823928,6.977286,7123,Plasterers,7
9.056517,7.0376096,7124,Insulation Workers,7
10.615209,5.7112217,7125,Glaziers,7
8.512095,6.19474,7126,Plumbers and Pipe Fitters,7
10.634782,6.9965987,7127,Air Conditioning and Refrigeration Mechanics,7
8.614877,7.3396945,713,"Painters, Building Structure Cleaners and Related Trades Workers",7
8.727944,7.263245,7131,Painters and Related Workers,7
8.605843,7.4295325,7132,Spray Painters and Varnishers,7
8.526802,7.4823546,7133,Building Structure Cleaners,7
10.435003,5.789093,72,"Metal, Machinery and Related Trades Workers",7
10.558469,5.8726707,721,"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",7
10.668133,5.821481,7211,Metal Moulders and Coremakers,7
10.657871,5.9148674,7212,Welders and Flame Cutters,7
10.6341915,6.0508776,7213,Sheet Metal Workers,7
10.637158,5.917587,7214,Structural Metal Preparers and Erectors,7
8.996306,8.031769,7215,Riggers and Cable Splicers,7
10.43504,5.9007783,722,"Blacksmiths, Toolmakers and Related Trades Workers",7
10.624108,5.814712,7221,"Blacksmiths, Hammersmiths and Forging Press Workers",7
10.596331,5.811954,7222,Toolmakers and Related Workers,7
10.52666,5.552485,7223,Metal Working Machine Tool Setters and  Operators,7
10.431072,5.263279,7224,"Metal Polishers, Wheel Grinders and Tool Sharpeners",7
10.362228,6.720042,723,Machinery Mechanics and Repairers,7
10.498798,7.1327634,7231,Motor Vehicle Mechanics and Repairers,7
10.673494,6.9948487,7232,Aircraft Engine Mechanics and Repairers,7
10.63634,6.9306026,7233,Agricultural and Industrial Machinery Mechanics and Repairers,7
8.704953,8.259944,7234,Bicycle and Related Repairers,7
10.540203,5.361459,73,Handicraft and Printing Workers,7
10.7201,5.1927004,731,Handicraft Workers,7
10.776134,7.1331134,7311,Precision-instrument Makers and Repairers,7
10.566016,5.068783,7312,Musical Instrument Makers and Tuners,7
10.614089,5.40222,7313,Jewellery and Precious Metal Workers,7
10.731806,5.225343,7314,Potters and Related Workers,7
10.786503,5.3943024,7315,"Glass Makers, Cutters, Grinders and Finishers",7
11.204362,4.9772644,7316,"Sign Writers, Decorative Painters, Engravers and Etchers",7
10.978627,4.771745,7317,"Handicraft Workers in Wood, Basketry and Related Materials",7
11.302095,4.070322,7318,"Handicraft Workers in Textile, Leather and Related Materials",7
-22.264936,-0.96251523,7319,Handicraft Workers Not Elsewhere Classified,7
11.445078,5.2080994,732,Printing Trades Workers,7
11.420529,5.165921,7321,Pre-press Technicians,7
11.384302,5.139223,7322,Printers,7
11.422427,5.2375293,7323,Print Finishing and Binding Workers,7
10.81534,7.545623,74,Electrical and Electronics Trades Workers,7
11.101949,7.504643,741,Electrical Equipment Installers and Repairers,7
11.124773,7.499061,7411,Building and Related Electricians,7
11.19382,7.515621,7412,Electrical Mechanics and Fitters,7
11.09206,7.4713187,7413,Electrical Line Installers and Repairers,7
10.913696,7.7159343,742,Electronics and Telecommunications Installers and Repairers,7
10.81224,7.247263,7421,Electronics Mechanics and Servicers,7
11.166535,8.140092,7422,Information and Communications Technology Installers and Servicers,7
9.490581,4.1482415,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",7
9.40605,4.204846,751,Food Processing and Related Trades Workers,7
9.3448715,4.0601506,7511,"Butchers, Fishmongers and Related Food Preparers",7
